division_key,anchor_type,anchor_text,source_url_or_doc,checked_by,checked_ts,status,verified_value,note
securitised_products,A1,Credit risk retention for securitisations | US | Dodd-Frank §941; 12 CFR Part 244 (Reg RR),,,,UNVERIFIED,,
securitised_products,A1,"Dodd-Frank § 941 — credit risk retention | US | 15 U.S.C. § 78o-11; Regulation RR, 17 C.F.R. Part 246",,,,UNVERIFIED,,
securitised_products,A1,"EU Securitisation Regulation (risk retention, transparency, due diligence) | EU | Regulation (EU) 2017/2402 Arts 5, 6 and 7",,,,UNVERIFIED,,
securitised_products,A1,"EU Securitisation Regulation - risk retention, transparency and STS | EU | Regulation (EU) 2017/2402, Articles 6, 7 and 18-22",,,,UNVERIFIED,,
securitised_products,A1,"EU Securitisation Regulation | EU | Regulation (EU) 2017/2402, Article 7",,,,UNVERIFIED,,
securitised_products,A1,EU Securitisation Regulation | European Union | Regulation (EU) 2017/2402,,,,UNVERIFIED,,
securitised_products,A1,EU Securitisation Regulation | European Union | Regulation (EU) 2017/2402 Articles 5-7,,,,UNVERIFIED,,
securitised_products,A1,"EU Securitisation Regulation — due diligence and risk retention | EU | Regulation (EU) 2017/2402, Arts. 5-6",,,,UNVERIFIED,,
securitised_products,A1,"EU Securitisation Regulation — due diligence, risk retention and transparency | EU | Regulation (EU) 2017/2402, Articles 5, 6 and 7",,,,UNVERIFIED,,
securitised_products,A1,"EU Securitisation Regulation — due diligence, risk retention, transparency | EU | Regulation (EU) 2017/2402, Arts. 5–7",,,,UNVERIFIED,,
securitised_products,A1,FINRA TRACE — securitized products trade reporting | US | FINRA Rule 6700 Series (securitized products),,,,UNVERIFIED,,
securitised_products,A1,FINRA — margin for TBA and other forward-settling MBS transactions | US | FINRA Rule 4210(e),,,,UNVERIFIED,,
securitised_products,A1,Regulation AB II asset-backed securities disclosure and shelf eligibility | US | 17 CFR 229.1100-1125 (Regulation AB); Securities Act Rule 424; Rule 15Ga-1 repurchase reporting,,,,UNVERIFIED,,
securitised_products,A1,Regulation AB II — asset-backed securities disclosure and shelf eligibility | US | 17 CFR 229.1100–229.1125 (Regulation AB),,,,UNVERIFIED,,
securitised_products,A1,"Regulation AB asset-backed-securities disclosure | United States | 17 CFR Part 229, Subpart 229.1100",,,,UNVERIFIED,,
securitised_products,A1,"Regulation AB disclosure for asset-backed securities | United States | SEC Regulation AB, 17 CFR §§229.1100-229.1125",,,,UNVERIFIED,,
securitised_products,A1,"Regulation AB — registration, disclosure and reporting for asset-backed securities | US | 17 CFR 229.1100 et seq. (Reg AB II)",,,,UNVERIFIED,,
securitised_products,A1,SEC Regulation AB II asset-backed securities disclosures | United States | 17 C.F.R. § 229.1100 et seq.,,,,UNVERIFIED,,
securitised_products,A1,SEC Regulation AB | United States | 17 C.F.R. Part 229,,,,UNVERIFIED,,
securitised_products,A1,SEC Regulation AB | United States | 17 C.F.R. §§229.1100-1125,,,,UNVERIFIED,,
securitised_products,A1,TRACE reporting for securitized products | US | FINRA Rule 6730 as applied to Securitized Products; FINRA Rule 4210(e)(2)(H) margin for Covered Agency Transactions,,,,UNVERIFIED,,
securitised_products,A1,TRACE reporting of securitised products | US / FINRA | FINRA Rule 6730 (asset-backed and agency pass-through transactions),,,,UNVERIFIED,,
securitised_products,A1,U.S. Securities and Exchange Commission Regulation AB | United States | 17 CFR § 229.1100 et seq.,,,,UNVERIFIED,,
securitised_products,A1,US credit risk retention (Reg RR) | US | 17 CFR 246.3-246.4,,,,UNVERIFIED,,
securitised_products,A1,"US credit risk retention rule | US | Regulation RR, 17 CFR Part 246 / 12 CFR Part 244",,,,UNVERIFIED,,
securitised_products,A1,"US credit risk retention rules | US | 17 CFR Part 246 (Regulation RR), implementing Securities Exchange Act §15G",,,,UNVERIFIED,,
securitised_products,A2,Bank of America Corporation | Form 10-K | FY2023 | FICC,,,,UNVERIFIED,,
securitised_products,A2,Bank of America | Form 10-K | FY2024 | Sales and trading revenue,,,,UNVERIFIED,,
securitised_products,A2,"Barclays PLC | Annual Report | FY2023 | Global Markets — Fixed income, currencies and commodities",,,,UNVERIFIED,,
securitised_products,A2,Barclays PLC | Annual Report | FY2023 | Investment Bank — Global Markets — FICC,,,,UNVERIFIED,,
securitised_products,A2,Citigroup Inc. | Form 10-K | FY2023 | Spread products / other fixed income,,,,UNVERIFIED,,
securitised_products,A2,"Goldman Sachs Group, Inc. | 2024 Form 10-K | FY2024 | Fixed Income, Currency and Commodities",,,,UNVERIFIED,,
securitised_products,A2,JPMorgan Chase & Co. | 10-K | FY2023 | Fixed Income Markets,,,,UNVERIFIED,,
securitised_products,A2,JPMorgan Chase & Co. | Form 10-K | FY2023 | Fixed Income Markets,,,,UNVERIFIED,,
securitised_products,A2,JPMorgan Chase & Co. | Form 10-K | FY2023 | Fixed Income Markets (Corporate & Investment Bank),,,,UNVERIFIED,,
securitised_products,A2,JPMorgan Chase & Co. | Form 10-K | FY2024 | Fixed Income Markets,,,,UNVERIFIED,,
securitised_products,A2,JPMorgan Chase | Form 10-K | FY2023 | Fixed Income Markets (securitized products within CIB Markets),,,,UNVERIFIED,,
securitised_products,A2,"The Goldman Sachs Group, Inc. | Form 10-K | FY2023 | FICC intermediation",,,,UNVERIFIED,,
securitised_products,A2,"The Goldman Sachs Group, Inc. | Form 10-K | FY2023 | FICC intermediation (mortgages component of Global Banking & Markets net revenues)",,,,UNVERIFIED,,
securitised_products,A2,"The Goldman Sachs Group, Inc. | Form 10-K | FY2024 | FICC",,,,UNVERIFIED,,
securitised_products,A3,SIFMA Research | U.S. mortgage-backed securities average daily trading volume | 289.2 USD billion per day | as_of 2023-12-31,,,,UNVERIFIED,,
securitised_products,A3,SIFMA | U.S. mortgage-related securities outstanding (Capital Markets Fact Book) | 13.3 USD trillions | as_of 2023-12,,,,UNVERIFIED,,
securitised_products,A3,SIFMA | US agency MBS average daily trading volume | 270 USD billion per day | as_of 2023-12-31,,,,UNVERIFIED,,
securitised_products,A3,SIFMA | US agency MBS issuance | 1.3 USD trillion (approximate) | as_of 2023,,,,UNVERIFIED,,
securitised_products,A3,SIFMA | US agency mortgage-backed securities outstanding | 12.2 USD trillion | as_of 2023-12-31,,,,UNVERIFIED,,
securitised_products,A3,SIFMA | US fixed income outstanding - mortgage-backed securities | 12.4 USD trillion | as_of 2024-12,,,,UNVERIFIED,,
securitised_products,A3,SIFMA | US fixed income outstanding — mortgage-related securities | 13.3 USD trillions | as_of 2023-12-31,,,,UNVERIFIED,,
securitised_products,A3,SIFMA | US mortgage-backed securities outstanding | 12.2 USD trillion | as_of 2023-12-31,,,,UNVERIFIED,,
securitised_products,A3,SIFMA | US mortgage-related securities outstanding | 12.2 USD trillion (approximate) | as_of 2023-12-31,,,,UNVERIFIED,,
securitised_products,A3,Securities Industry and Financial Markets Association | U.S. Mortgage-Related Securities Outstanding | 13.7 USD trillion | as_of 2023-12-31,,,,UNVERIFIED,,
securitised_products,A3,Securities Industry and Financial Markets Association | U.S. mortgage-related securities outstanding | 12.6 USD trillion | as_of 2024-12-31,,,,UNVERIFIED,,
securitised_products,A3,Securities Industry and Financial Markets Association | US mortgage-related securities outstanding | 12.7 USD trillion | as_of 2024-12-31,,,,UNVERIFIED,,
securitised_products,A4,"SEAT: Mortgage, asset-backed, CLO and structured-credit traders, bankers and quantitative analysts; Mortgage, asset-backed, CLO and structured-credit traders, structurers, syndicate bankers and collateral analysts; Mortgage-backed and asset-backed securities origination, structuring, trading and analytics; Securitised products trader (agency MBS/TBA, ABS/CLO/CMBS) and securitised products structurer; Securitised products trader (agency pass-through/TBA, CMO, ABS, CLO) and collateral analytics specialist; Securitised products trader (agency/non-agency MBS, ABS, CLO) with structuring and collateral analyst support; Securitised products trader / structurer; Securitised products trader / structurer (MBS, ABS, CLO); Securitised products trader and structuring specialist; Securitised products trader/structurer (agency MBS and TBA, ABS, CLO, CMBS); Securitized products trader/structurer (agency MBS and TBA, ABS, CLO); Structured credit / securitised products trader | cost_per_seat midpoint median 762500.0 | determinable_fraction median 0.5 | 42 terminality tasks",,,,UNVERIFIED,,
sellside_research,A1,"Analyst certification | US / SEC | Regulation AC, 17 CFR 242.500–505",,,,UNVERIFIED,,
sellside_research,A1,"Investment-recommendation disclosure requirements | European Union | Regulation (EU) No 596/2014, Article 20",,,,UNVERIFIED,,
sellside_research,A1,"MiFID II research-inducement rules | European Union | Commission Delegated Directive (EU) 2017/593, Article 13",,,,UNVERIFIED,,
sellside_research,A1,MiFID II | European Union | Directive 2014/65/EU Article 24,,,,UNVERIFIED,,
sellside_research,A1,Research analyst conflicts of interest | US / FINRA | FINRA Rule 2241 (equity research) and FINRA Rule 2242 (debt research),,,,UNVERIFIED,,
sellside_research,A1,Research inducements and unbundling | EU / UK | Commission Delegated Directive (EU) 2017/593 Art 13; UK FCA COBS 2.3A (as amended 2024 to permit bundled payments),,,,UNVERIFIED,,
sellside_research,A1,Research-analyst conflicts and disclosure requirements | United States | FINRA Rule 2241,,,,UNVERIFIED,,
sellside_research,A1,SEC Regulation AC | United States | 17 C.F.R. §240.472,,,,UNVERIFIED,,
sellside_research,A2,"Goldman Sachs Group, Inc. | Form 10-K | FY2024 | Commissions and fees",,,,UNVERIFIED,,
sellside_research,A2,JPMorgan Chase & Co. | Form 10-K | FY2023 | Equity Markets,,,,UNVERIFIED,,
sellside_research,A2,JPMorgan Chase & Co. | Form 10-K | FY2024 | Markets & Securities Services,,,,UNVERIFIED,,
sellside_research,A2,Morgan Stanley | Form 10-K | FY2023 | Commissions and fees (Institutional Securities),,,,UNVERIFIED,,
sellside_research,A2,The Goldman Sachs Group | Form 10-K | FY2023 | Commissions and fees,,,,UNVERIFIED,,
sellside_research,A3,World Federation of Exchanges | Global domestic equity market capitalisation | 124.0 USD trillion | as_of 2024-12-31,,,,UNVERIFIED,,
sellside_research,A3,World Federation of Exchanges | WFE Statistics: domestic market capitalization | 124.0 USD trillion | as_of 2024-12-31,,,,UNVERIFIED,,
sellside_research,A4,"SEAT: Equity, credit, macro and quantitative research analysts and publishing strategists; Equity, credit, macro, quantitative and strategy research analysts; Sell-side research analyst; Sell-side research analyst (equity and credit) and research supervisory analyst | cost_per_seat midpoint median 518750.0 | determinable_fraction median 0.475 | 13 terminality tasks",,,,UNVERIFIED,,
trade_lifecycle_operations,A1,"Basel III / CRR | European Union | Regulation (EU) No 575/2013, Article 325bb",,,,UNVERIFIED,,
trade_lifecycle_operations,A1,"Broker-dealer books, records and confirmations | US | SEC Rule 10b-10 and Rule 17a-3, 17 CFR 240.10b-10 / 240.17a-3",,,,UNVERIFIED,,
trade_lifecycle_operations,A1,CFTC Part 39 | United States | 17 C.F.R. Part 39,,,,UNVERIFIED,,
trade_lifecycle_operations,A1,CFTC — swap confirmation requirements for swap dealers | US | 17 CFR 23.501,,,,UNVERIFIED,,
trade_lifecycle_operations,A1,"CSDR settlement discipline (cash penalties, allocation and confirmation) | EU | Regulation (EU) No 909/2014 Articles 6 and 7; Commission Delegated Regulation (EU) 2018/1229 (RTS on settlement discipline)",,,,UNVERIFIED,,
trade_lifecycle_operations,A1,"CSDR settlement discipline — cash penalties and settlement fails reporting | EU | Regulation (EU) No 909/2014, Articles 6 and 7; Commission Delegated Regulation (EU) 2018/1229",,,,UNVERIFIED,,
trade_lifecycle_operations,A1,CSDR | European Union | Regulation (EU) No 909/2014 Article 38,,,,UNVERIFIED,,
trade_lifecycle_operations,A1,Central Securities Depositories Regulation (CSDR) | European Union | Article 22 (Settlement Discipline and Cash Penalties),,,,UNVERIFIED,,
trade_lifecycle_operations,A1,"Central Securities Depositories Regulation settlement discipline | European Union | Regulation (EU) No 909/2014, Articles 6 and 7",,,,UNVERIFIED,,
trade_lifecycle_operations,A1,Close-out of fails to deliver | US | Regulation SHO Rule 204 (17 CFR 242.204),,,,UNVERIFIED,,
trade_lifecycle_operations,A1,Customer trade confirmations | US | SEC Rule 10b-10 (17 CFR 240.10b-10),,,,UNVERIFIED,,
trade_lifecycle_operations,A1,"EMIR operational risk mitigation for non-cleared OTC derivatives | European Union | Regulation (EU) No 648/2012, Article 11",,,,UNVERIFIED,,
trade_lifecycle_operations,A1,"EMIR timely confirmation of OTC derivatives | EU | Regulation (EU) No 648/2012, Article 11(1)(a); Commission Delegated Regulation (EU) No 149/2013, Article 12",,,,UNVERIFIED,,
trade_lifecycle_operations,A1,EMIR | European Union | Regulation (EU) No 648/2012 Article 4,,,,UNVERIFIED,,
trade_lifecycle_operations,A1,"EMIR — reporting obligation and timely confirmation of OTC derivatives | EU | Regulation (EU) No 648/2012, Art. 9 and Art. 11(1)(a)",,,,UNVERIFIED,,
trade_lifecycle_operations,A1,"MiFIR — transaction reporting to competent authorities | EU | Regulation (EU) No 600/2014, Art. 26; Commission Delegated Regulation (EU) 2017/590 (RTS 22)",,,,UNVERIFIED,,
trade_lifecycle_operations,A1,"SEC books-and-records requirements for broker-dealers | United States | SEC Rules 17a-3 and 17a-4, 17 CFR §§ 240.17a-3 and 240.17a-4",,,,UNVERIFIED,,
trade_lifecycle_operations,A1,"Same-day affirmation and T+1 settlement cycle | US | SEC Rule 15c6-1(a) as amended (T+1, effective 28 May 2024) and Rule 15c6-2 (17 CFR 240.15c6-2)",,,,UNVERIFIED,,
trade_lifecycle_operations,A1,"Security-based-swap recordkeeping | United States | SEC Rules 18a-5 and 18a-6, 17 CFR §§240.18a-5, 240.18a-6",,,,UNVERIFIED,,
trade_lifecycle_operations,A1,"Standard settlement cycle (T+1) | US | SEC Rule 15c6-1(a), 17 CFR 240.15c6-1, as amended effective 28 May 2024",,,,UNVERIFIED,,
trade_lifecycle_operations,A1,T+1 standard settlement cycle | US | SEC Rule 15c6-1 (17 CFR 240.15c6-1),,,,UNVERIFIED,,
trade_lifecycle_operations,A1,Timely confirmation and portfolio reconciliation for uncleared OTC derivatives | EU / US | Regulation (EU) No 648/2012 Article 11 and Commission Delegated Regulation (EU) No 149/2013 Articles 12-13; 17 CFR 23.501-23.502,,,,UNVERIFIED,,
trade_lifecycle_operations,A2,Bank of America Corporation | Form 10-K | FY2023 | Global Markets Operations,,,,UNVERIFIED,,
trade_lifecycle_operations,A2,Barclays PLC | Annual Report | FY2023 | Investment Bank - Operating expenses,,,,UNVERIFIED,,
trade_lifecycle_operations,A2,Citigroup Inc. | Form 10-K | FY2023 | Securities Services,,,,UNVERIFIED,,
trade_lifecycle_operations,A2,HSBC Holdings plc | Annual Report and Accounts | FY2023 | Markets and Securities Services (operating expenses within Global Banking and Markets),,,,UNVERIFIED,,
trade_lifecycle_operations,A2,JPMorgan Chase & Co. | Form 10-K | FY2023 | Corporate & Investment Bank - Total noninterest expense,,,,UNVERIFIED,,
trade_lifecycle_operations,A2,JPMorgan Chase & Co. | Form 10-K | FY2023 | Global Markets,,,,UNVERIFIED,,
trade_lifecycle_operations,A2,JPMorgan Chase & Co. | Form 10-K | FY2024 | Markets & Securities Services,,,,UNVERIFIED,,
trade_lifecycle_operations,A2,JPMorgan Chase & Co. | Form 10-K | FY2024 | Securities Services,,,,UNVERIFIED,,
trade_lifecycle_operations,A2,"The Goldman Sachs Group, Inc. | Form 10-K | FY2023 | Global Banking & Markets - Total operating expenses",,,,UNVERIFIED,,
trade_lifecycle_operations,A3,Bank for International Settlements | OTC derivatives statistics: total notional amount outstanding | 729.8 USD trillion | as_of 2024-06-30,,,,UNVERIFIED,,
trade_lifecycle_operations,A3,Bank for International Settlements | Semiannual OTC derivatives statistics — total notional outstanding | 714.7 USD trillions | as_of 2023-06-30,,,,UNVERIFIED,,
trade_lifecycle_operations,A3,CLS Bank International | CLS Daily Settlement Volume | 1800000000000 USD | as_of 2023-12-31,,,,UNVERIFIED,,
trade_lifecycle_operations,A3,DTCC | Annual securities transaction value processed | 3.7 USD quadrillion | as_of 2024-12-31,,,,UNVERIFIED,,
trade_lifecycle_operations,A3,DTCC | Value of securities transactions processed annually by DTCC subsidiaries | 3.0 USD quadrillion per year | as_of 2023-12-31,,,,UNVERIFIED,,
trade_lifecycle_operations,A3,"European Securities and Markets Authority | Report on Trends, Risks and Vulnerabilities - EU settlement fail rates (equities, share of value) | 3.0 percent of settlement value | as_of 2023-12-31",,,,UNVERIFIED,,
trade_lifecycle_operations,A3,SIFMA | Clearing House Transaction Volume | 1800.0 billion USD | as_of 2023-12-31,,,,UNVERIFIED,,
trade_lifecycle_operations,A3,SIFMA | US equity market average daily volume (settlement population) | 11.5 billion shares per day | as_of 2023-12-31,,,,UNVERIFIED,,
trade_lifecycle_operations,A4,"SEAT: Clearing Risk & Collateral Optimization Analyst; Clearing and post-trade specialist; Derivatives trade lifecycle and regulatory reporting analyst/manager (confirmations, lifecycle events, TR/ARM/SDR reporting); Post-Trade Reconciliation Analyst; Securities settlement operations analyst (instruction matching, fails management, penalties and claims); Trade capture, confirmations, clearing, settlement, collateral, reconciliations and lifecycle operations; Trade support / middle office analyst (trade capture validation, confirmation and affirmation, lifecycle events); Trade support, confirmations, affirmations and settlements analyst (onshore plus offshore delivery centres); Trade-support, confirmation, settlement, collateral-operations and transaction-reporting specialists | cost_per_seat midpoint median 280000.0 | determinable_fraction median 0.85 | 30 terminality tasks",,,,UNVERIFIED,,
trade_surveillance,A1,CFTC swap dealer diligent supervision | US | 17 CFR 23.602,,,,UNVERIFIED,,
trade_surveillance,A1,CFTC swap dealer supervision and prohibition on disruptive practices | US | 17 CFR 23.602 (supervision); CEA §4c(a)(5) (spoofing); 17 CFR 180.1 (fraud-based manipulation),,,,UNVERIFIED,,
trade_surveillance,A1,FINRA supervision and supervisory control obligations | US | FINRA Rules 3110 and 3120,,,,UNVERIFIED,,
trade_surveillance,A1,Market Abuse Regulation - prevention and detection of market abuse and STOR filing | EU | Regulation (EU) No 596/2014 Articles 12 and 16; Commission Delegated Regulation (EU) 2016/957 (RTS on suspicious transaction reporting),,,,UNVERIFIED,,
trade_surveillance,A1,"Market Abuse Regulation — detection and reporting of suspicious transactions and orders | EU | Regulation (EU) No 596/2014, Article 16; Commission Delegated Regulation (EU) 2016/957",,,,UNVERIFIED,,
trade_surveillance,A1,"Recordkeeping of electronic communications | US | SEC Rule 17a-4(b)(4), 17 CFR 240.17a-4",,,,UNVERIFIED,,
trade_surveillance,A1,Supervisory system and surveillance obligations | US | FINRA Rules 3110 (Supervision) and 3120; Exchange Act Section 15(b)(4)(E),,,,UNVERIFIED,,
trade_surveillance,A2,Barclays PLC | Annual Report | FY2023 | Investment Bank - Operating expenses,,,,UNVERIFIED,,
trade_surveillance,A2,Citigroup Inc. | Form 10-K | FY2023 | Markets - Total operating expenses,,,,UNVERIFIED,,
trade_surveillance,A3,Financial Conduct Authority | Suspicious Transaction and Order Reports (STORs) received annually | 4000 reports per year | as_of 2023-12-31,,,,UNVERIFIED,,
trade_surveillance,A3,World Federation of Exchanges | Value of share trading (surveilled order/trade population) | 100 USD trillion per year | as_of 2023-12-31,,,,UNVERIFIED,,
trade_surveillance,A4,SEAT: Trade and communications surveillance analyst / markets compliance officer; Trade and communications surveillance analyst and surveillance model tuning specialist | cost_per_seat midpoint median 287500.0 | determinable_fraction median 0.75 | 8 terminality tasks,,,,UNVERIFIED,,
treasury_balance_sheet_funding,A1,"Basel III Liquidity Coverage Ratio | Global | BCBS, 'Basel III: The Liquidity Coverage Ratio and liquidity risk monitoring tools', January 2013",,,,UNVERIFIED,,
treasury_balance_sheet_funding,A1,"Basel III Net Stable Funding Ratio | Global | BCBS, 'Basel III: the net stable funding ratio', October 2014",,,,UNVERIFIED,,
treasury_balance_sheet_funding,A1,"Federal Reserve LCR/NSFR rules | United States | 12 CFR Part 217 (Regulation Q), Subpart C",,,,UNVERIFIED,,
treasury_balance_sheet_funding,A2,JPMorgan Chase & Co. | Form 10-K | FY2023 | Treasury CIB (within Corporate segment),,,,UNVERIFIED,,
treasury_balance_sheet_funding,A4,"SEAT: Markets treasury & balance-sheet funding (treasury traders, funding strategists, FTP analysts) | cost_per_seat midpoint median 725000.0 | determinable_fraction median 0.55 | 3 terminality tasks",,,,UNVERIFIED,,
xva_counterparty_risk,A1,"BCBS-IOSCO margin requirements for non-centrally cleared derivatives | Global | BCBS-IOSCO, 'Margin requirements for non-centrally cleared derivatives', March 2015",,,,UNVERIFIED,,
xva_counterparty_risk,A1,"Basel CVA risk capital framework | Global | BCBS d424 'Basel III: Finalising post-crisis reforms', December 2017 (CVA risk chapter)",,,,UNVERIFIED,,
xva_counterparty_risk,A1,"Basel Framework — CVA risk capital | Global (BCBS); implemented in EU | BCBS Basel Framework MAR50; Regulation (EU) 2024/1623 (CRR3), Part Three Title VI",,,,UNVERIFIED,,
xva_counterparty_risk,A1,"Basel III CVA risk capital framework | Global (Basel Committee) | BCBS minimum capital requirements for market risk, January 2019, CVA risk sections",,,,UNVERIFIED,,
xva_counterparty_risk,A1,"Basel III CVA risk framework (standardised and basic approaches) | GLOBAL | BCBS d507, 'Credit Valuation Adjustment risk: targeted final revisions' (July 2020); MAR50 in the consolidated Basel Framework",,,,UNVERIFIED,,
xva_counterparty_risk,A1,"Basel III — CVA risk capital framework | Global (BCBS) | BCBS d507, Targeted finalisation of the credit valuation adjustment risk framework (July 2020)",,,,UNVERIFIED,,
xva_counterparty_risk,A1,CFTC uncleared swap margin rule | United States | 17 CFR Part 23.501 et seq.,,,,UNVERIFIED,,
xva_counterparty_risk,A1,"CRR CVA risk framework | European Union | Regulation (EU) No 575/2013, Articles 381–384",,,,UNVERIFIED,,
xva_counterparty_risk,A1,"CRR — counterparty credit risk exposure calculation (SA-CCR as amended by CRR2) | EU | Regulation (EU) No 575/2013, Arts. 274 et seq., as amended by Regulation (EU) 2019/876",,,,UNVERIFIED,,
xva_counterparty_risk,A1,"CRR — own funds requirements for CVA risk | EU | Regulation (EU) No 575/2013, Arts. 381–386, as amended by Regulation (EU) 2024/1623 (CRR3)",,,,UNVERIFIED,,
xva_counterparty_risk,A1,CVA risk capital charge | EU / Basel | Regulation (EU) No 575/2013 Articles 381-386; Basel Framework MAR50,,,,UNVERIFIED,,
xva_counterparty_risk,A1,"CVA risk capital charge | EU | Regulation (EU) No 575/2013 (CRR), Articles 381–386",,,,UNVERIFIED,,
xva_counterparty_risk,A1,Counterparty credit risk exposure methods and netting recognition | EU | Regulation (EU) No 575/2013 Arts 271–280f and Art 296 (netting agreements),,,,UNVERIFIED,,
xva_counterparty_risk,A1,Credit valuation adjustment risk capital framework | Global / EU | Basel Framework MAR50; Regulation (EU) No 575/2013 Arts 382–386 (as amended by CRR3),,,,UNVERIFIED,,
xva_counterparty_risk,A1,"EMIR risk-mitigation techniques (margin) | EU | Regulation (EU) No 648/2012 (EMIR), Article 11 and associated RTS",,,,UNVERIFIED,,
xva_counterparty_risk,A1,Fair value measurement requiring non-performance risk in derivative valuation | GLOBAL/US | IFRS 13 paragraphs 42–44; ASC 820-10-35,,,,UNVERIFIED,,
xva_counterparty_risk,A1,IFRS — fair value measurement including credit and funding adjustments | Global (IASB) | IFRS 13 Fair Value Measurement,,,,UNVERIFIED,,
xva_counterparty_risk,A1,Standardised approach for counterparty credit risk (SA-CCR) | Global / BCBS and US | Basel Framework CRE52; 12 CFR Part 217 Subpart E (US capital rule SA-CCR),,,,UNVERIFIED,,
xva_counterparty_risk,A1,Standardised approach for counterparty credit risk (SA-CCR) | US / Basel | 12 CFR 217.132(c)-(d) (Federal Reserve Regulation Q); Basel Framework CRE52,,,,UNVERIFIED,,
xva_counterparty_risk,A1,US Basel III capital rule — standardised approach for counterparty credit risk (SA-CCR) | US | 12 CFR 217.34 (Federal Reserve Regulation QQ),,,,UNVERIFIED,,
xva_counterparty_risk,A1,Uncleared margin rules (initial and variation margin) | US / EU | 17 CFR 23.150-23.161 (CFTC); Commission Delegated Regulation (EU) 2016/2251 (EMIR margin RTS),,,,UNVERIFIED,,
xva_counterparty_risk,A2,Citigroup | Form 10-K | FY2023 | Markets — credit valuation adjustment / derivative counterparty valuation adjustments (Markets revenue discussion),,,,UNVERIFIED,,
xva_counterparty_risk,A2,JPMorgan Chase & Co. | 2024 Form 10-K | FY2024 | Credit Adjustments & Other,,,,UNVERIFIED,,
xva_counterparty_risk,A2,JPMorgan Chase & Co. | Form 10-K | FY2023 | Credit Adjustments & Other,,,,UNVERIFIED,,
xva_counterparty_risk,A2,JPMorgan Chase & Co. | Form 10-K | FY2023 | Credit Adjustments & Other (Corporate & Investment Bank Markets revenue),,,,UNVERIFIED,,
xva_counterparty_risk,A2,JPMorgan Chase | Form 10-K | FY2023 | Credit Adjustments & Other (CIB Markets),,,,UNVERIFIED,,
xva_counterparty_risk,A2,"The Goldman Sachs Group, Inc. | Form 10-K | FY2023 | FICC intermediation (Global Banking & Markets net revenues)",,,,UNVERIFIED,,
xva_counterparty_risk,A3,Bank for International Settlements | OTC derivatives outstanding — gross market value | 20.7 USD trillions | as_of 2022-12,,,,UNVERIFIED,,
xva_counterparty_risk,A3,Bank for International Settlements | OTC derivatives statistics - gross credit exposure | 3.0 USD trillion | as_of 2023-12-31,,,,UNVERIFIED,,
xva_counterparty_risk,A3,Bank for International Settlements | OTC derivatives statistics — gross credit exposure (after netting) | 3.0 USD trillion (approximate) | as_of 2023-12-31,,,,UNVERIFIED,,
xva_counterparty_risk,A3,Bank for International Settlements | OTC derivatives statistics — gross credit exposure | 2.9 USD trillion | as_of 2024-06-30,,,,UNVERIFIED,,
xva_counterparty_risk,A3,"Bank for International Settlements | OTC derivatives statistics — gross market value, all contracts | 18.3 USD trillion (approximate) | as_of 2023-12-31",,,,UNVERIFIED,,
xva_counterparty_risk,A3,"Bank for International Settlements | OTC derivatives statistics — notional amounts outstanding, all contracts | 730 USD trillion | as_of 2024-06-30",,,,UNVERIFIED,,
xva_counterparty_risk,A3,Bank for International Settlements | OTC derivatives statistics: gross market value of outstanding contracts | 12300000000000 USD | as_of 2022-12-31,,,,UNVERIFIED,,
xva_counterparty_risk,A3,Bank for International Settlements | Semiannual OTC derivatives statistics — gross credit exposure | 2.5 USD trillions | as_of 2023-06-30,,,,UNVERIFIED,,
xva_counterparty_risk,A3,ISDA | ISDA Margin Survey — initial margin collected by largest firms | 1.4 USD trillion | as_of 2023-12-31,,,,UNVERIFIED,,
xva_counterparty_risk,A4,"SEAT: Counterparty analytics, margin optimization & XVA (XVA quants, margin strategists, collateral analysts); Counterparty credit risk officer (exposure measurement, limit setting, pre-deal checking for derivatives and SFT counterparties); XVA quant / trader; XVA trader / counterparty exposure quant and counterparty credit risk manager; XVA trader / valuation adjustments quant; XVA trader and counterparty exposure quant (CVA/DVA/FVA/KVA hedging and pricing); XVA trader/quant (CVA, DVA, FVA computation and hedging; central valuation adjustment desk); XVA trader/quant and counterparty portfolio manager (CVA/FVA/KVA hedging and pricing) | cost_per_seat midpoint median 662500.0 | determinable_fraction median 0.675 | 30 terminality tasks",,,,UNVERIFIED,,
